wasm_hash,instance_count,instance_percent,rssdkver,rsver,source_repo,home_domain,error_cases,contract_functions,contract_events
"8747e3387e0483b35ef2ae295c6ea8b6969918d96dd9e0cdaf85052f4354fa91",0,0.0000,"23.3.0#a35990025247146e24cb9e1deda063f17f3e441d","1.91.1","","","AlreadyInitialized,NotInitialized,UnauthorizedLender,UnauthorizedInitiator,InvalidPath,DeadlineExpired,NegativeAmount,BadInstruction,MathOverflow,InsufficientProfit,MissingPlan","exec_op,set_admin,get_config,set_lender,__constructor,on_flash_loan,set_blend_plan",""
"88058a06b01086d571e2bf54c6195691a40d22fa9a805dce49c040d3d2bb22de",0,0.0000,"25.3.1#e50d95af029c83196dd122f0154bac3f1302394b","1.93.0","","","NotInitialized,Unauthorized,InsufficientDeposit,InsufficientShares,ZeroAmount,SplitNotActive,AlreadySplit,BelowMinDeposit,InvalidFeeBps,ExceedsVestedAmount,DepositsPaused,WithdrawalsPaused,ExceedsEmergencyCap,PauseCooldown","burn,name,symbol,approve,balance,deposit,upgrade,decimals,transfer,withdraw,allowance,burn_from,set_admin,extend_ttl,initialize,vault_rate,add_deposit,deposit_for,split_yield,withdraw_to,mint_fee_bps,set_mint_fee,set_registry,total_assets,total_shares,transfer_from,public_deposit,get_yield_split,set_ustry_token,get_pause_status,public_deposit_for,set_pause_deposits,set_operator_wallet,set_xld_sac_address,get_max_withdrawable,set_pause_withdrawals,transfer_domain_position","BurnEvent,MintEvent,TopUpEvent,ApproveEvent,TransferEvent,VaultDepositEvent,PublicDepositEvent,VaultWithdrawEvent,VaultWithdrawToEvent,PauseStatusChangedEvent,Burn,Mint,Approve,Clawback,Transfer,MintWithAmountOnly,TransferWithAmountOnly"
"8844a760cf16788117b2a5a91d736794b3869c302aee47f8fbbcd0cc1a1096fd",2,0.0017,"22.0.6#0c47dcfa187069d241f11fb082730f667b55e802","1.87.0","AquaToken/soroban-amm","","AnotherActionActive,NoActionActive,ActionNotReadyYet","pool_type,get_info,get_pool,share_id,get_total_shares,get_reserves,deposit,swap,estimate_swap,withdraw,get_liquidity,get_liquidity_calculator,set_liquidity_calculator,version,contract_name,commit_upgrade,apply_upgrade,revert_upgrade,set_emergency_mode,get_emergency_mode,init_admin,set_privileged_addrs,get_privileged_addrs,set_token_hash,set_pool_hash,set_stableswap_pool_hash,set_rewards_gauge_hash,configure_init_pool_payment,get_init_pool_payment_token,get_init_pool_payment_address,get_stable_pool_payment_amount,get_standard_pool_payment_amount,set_reward_token,set_reward_boost_config,set_protocol_fee_fraction,get_rewards_config,get_tokens_for_reward,get_total_liquidity,config_global_rewards,fill_liquidity,config_pool_rewards,get_rewards_info,get_user_reward,get_total_accumulated_reward,get_total_configured_reward,get_total_claimed_reward,get_total_outstanding_reward,distribute_outstanding_reward,claim,init_standard_pool,init_stableswap_pool,get_pools,remove_pool,get_tokens_sets_count,get_tokens,get_pools_for_tokens_range,get_protocol_fee_fraction,pool_gauge_set_reward_thresholds,pool_gauge_get_min_daily_amount,pool_gauge_get_min_duration,pool_gauge_switch_token,pool_gauge_token_enabled,pool_gauge_schedule_reward,set_pools_plane,get_plane,swap_chained,swap_chained_strict_receive,commit_transfer_ownership,apply_transfer_ownership,revert_transfer_ownership,get_future_address,init_config_storage",""
"8875f0c770fb26d3053648856732a649936aed5db246845fa209f9032001b208",20,0.0169,"25.3.0#dcbea44513feb7734af6b6c4aced2c4a7a2715d0","1.95.0","github:AquaToken/soroban-amm","","AnotherActionActive,NoActionActive,ActionNotReadyYet","get_tick,get_slot0,get_position,get_tick_bounds,get_ticks_batch,deposit_position,get_chunk_bitmap,get_tick_spacing,get_position_fees,tick_from_amounts,withdraw_position,claim_position_fees,get_active_liquidity,get_all_position_fees,get_chunk_bitmap_batch,claim_all_position_fees,get_total_raw_liquidity,estimate_deposit_position,estimate_withdraw_position,get_user_position_snapshot,get_fee_growth_global_0_x128,get_fee_growth_global_1_x128,get_total_weighted_liquidity,version,apply_upgrade,contract_name,commit_upgrade,revert_upgrade,get_emergency_mode,set_emergency_mode,claim,get_user_reward,get_rewards_info,get_rewards_state,get_unused_reward,set_rewards_state,set_rewards_config,return_unused_reward,admin_set_rewards_state,initialize_boost_config,set_reward_boost_config,estimate_working_balance,get_total_claimed_reward,initialize_rewards_config,get_total_configured_reward,get_total_accumulated_reward,adjust_total_accumulated_reward,get_future_address,apply_transfer_ownership,commit_transfer_ownership,revert_transfer_ownership,gauge_add,get_gauges,gauge_remove,gauges_claim,kill_gauges_claim,unkill_gauges_claim,gauge_schedule_reward,gauges_get_reward_info,swap,deposit,get_info,share_id,withdraw,pool_type,get_tokens,initialize,get_reserves,estimate_swap,get_user_shares,estimate_deposit,get_fee_fraction,get_total_shares,swap_strict_receive,get_protocol_fee_fraction,get_total_excluded_shares,estimate_swap_strict_receive,kill_swap,kill_claim,unkill_swap,kill_deposit,unkill_claim,unkill_deposit,get_protocol_fees,get_is_killed_swap,claim_protocol_fees,get_is_killed_claim,get_privileged_addrs,set_privileged_addrs,get_is_killed_deposit,set_protocol_fee_fraction,get_pools_plane,set_pools_plane,init_pools_plane,backfill_plane_data,initialize_all","ClaimFees"
"88f4e94243ff87627125e8f65853b581d82851346bdbbc72f53271776806ec55",1,0.0008,"21.7.6#c6cca8f8cf75618c24ceb5d9ffdfe735486ae1e9","1.76.0-nightly","","","NotInitialized,Initialized,TokenLockNotExist,TokenLockKeyExist,TokenLockInProgress,TokenVestingNotExist,TokenVestingKeyExist,SPInvalidShareAmount,SPInsufficientBalance,SPInvalidLockPeriod,StakingCampaignInvalid,StakingCampaignNotExist,StakingCampaignKeyExist,StakingCampaignMaxTiersLimit,StakingCampaignPaidTierRequired,StakingCampaignInvalidTier,StakingCampaignInvalidUpdateInterval,StakingCampaignNotStarted,StakingCampaignEnded,StakingCampaignActive,StakingCampaignInvalidReferralData,StakingDataInvalid,StakingDataNotExist,StakingDataExist,StakingDataMaxTierUnlockLimit,StakingDataMaxPriceLimit,StakingDataMinStakeLimit,StakingDataInvalidUnstakeAmount,AirdropCampaignInvalid,AirdropCampaignNotExist,AirdropCampaignKeyExist,AirdropCampaignNotStarted,AirdropCampaignEnded,AirdropCampaignActive","initialize,upgrade,version,get_user,lock_tokens,unlock_tokens,claim_vested,sp_stake,sp_unstake,sp_lock_shares,staking_new_campaign,staking_change_tier_price,staking_unlock_tier,staking_extend_tier,staking_stake,staking_unstake,staking_claim,staking_claim_remaining_rewards,staking_get_campaign,airdrop_new_campaign,airdrop_participate,airdrop_claim,airdrop_get_campaign",""
"890cd68e74e2ffc079c637a9191e8951a1d79d616244fccdcc0be1139348cfd8",1,0.0008,"23.4.0#673d6c4f2368d282d25da29bda55c21b8be69ca6","1.90.0","","","GameNotFound,NotPlayer,AlreadyCommitted,NotCommitted,AlreadyRevealed,InvalidAllocation,CommitmentMismatch,NotAllCommitted,NotAllRevealed,GameAlreadyEnded,CommitTimeout,RevealTimeout,GameNotReadyToResolve,GameNotOpen,CannotJoinOwnGame,NotGameCreator,InsufficientWager","__constructor,create_game,join_game,cancel_game,store_join_auth,get_join_auth,get_open_games,commit,commit_with_auth,reveal,commit_and_reveal,resolve,claim_timeout,get_game,compute_commitment,get_completed_game,get_completed_games,get_completed_game_ids,get_admin,set_admin,get_ohloss,set_ohloss,cleanup_open_games,upgrade",""
"893b5ca2a0038bb7d6bbc1b16582520acb6485b57ac441239fead410323767dd",1,0.0008,"25.3.1#e50d95af029c83196dd122f0154bac3f1302394b","1.93.0","","","NotInitialized,Unauthorized,NotOwner,AlreadyListed,NotListed,BelowFloorPrice,ListingExpired,SelfTrade,ProposalExpired,InvalidSignature,ProductionDomain","buy,list,cancel,buy_nft,upgrade,list_nft,get_offer,set_admin,cancel_nft,extend_ttl,initialize,make_offer,get_listing,accept_offer,total_volume,__constructor,accept_private_trade","NftSoldEvent,NftListedEvent,OfferMadeEvent,DomainSoldEvent,DomainListedEvent,NftCancelledEvent,PrivateTradeEvent,OfferAcceptedEvent,ListingCancelledEvent"
"894971627dd1e537f12efa9965ff196cdd080c013bf9cc4b66f90198d14162c4",1,0.0008,"25.3.1#e50d95af029c83196dd122f0154bac3f1302394b","1.95.0","","","TotalNotPositive,PctNotHundred,EscrowAmountNotPos,FamilyEqualsStore,InsufficientGroc,EscrowNotFound,EscrowAlreadyReleased,ArithmeticOverflow","lock_escrow,get_balances,release_escrow,deposit_and_split",""
"89a049787cc9cfa4537c5cf1413574e0690668b0522751181dd32194288a967b",1,0.0008,"20.4.0#70b12eb8c6af0593888154700f0ef68897521708","1.76.0","","","Unimplemented,Initialized,Uninitialized,Unauthorized,InvalidArg,InvalidChainId,InvalidOtherChainId,GasUsageNotSet,BrokenAddress,NotFound,TokenInsufficientBalance,CastFailed,ZeroAmount,PoolOverflow,ZeroChanges,ReservesExhausted,InsufficientReceivedAmount,BalanceRatioExceeded,Forbidden,UnauthorizedStopAuthority,SwapProhibited,AmountTooLowForFee,BridgeToTheZeroAddress,EmptyRecipient,SourceNotRegistered,WrongDestinationChain,UnknownAnotherChain,TokensAlreadySent,MessageProcessed,NotEnoughFee,NoMessage,NoReceivePool,NoPool,UnknownAnotherToken,WrongByteLength,HasMessage,InvalidPrimarySignature,InvalidSecondarySignature,NoGasDataForChain","initialize,swap_and_bridge,receive_tokens,swap,stop_swap,start_swap,set_gas_oracle,set_stop_authority,set_rebalancer,set_messenger,set_gas_usage,register_bridge,add_bridge_token,remove_bridge_token,add_pool,withdraw_gas_tokens,withdraw_bridging_fee_in_tokens,has_processed_message,has_received_message,get_pool_address,get_config,get_stop_authority,get_transaction_cost,get_gas_usage,get_admin,get_gas_oracle,get_another_bridge,set_admin,upgrade",""
"89bb628dba0b34a05f82354e91f30af99d1802a4fafcc1d54c72b86426fc044b",1,0.0008,"20.4.0#70b12eb8c6af0593888154700f0ef68897521708","1.76.0","","","AlreadyInitialized,ArgumentLengthMismatch","initialize,deploy_contract",""
"89f1487e1484cfc11bf83b460ee9eea57fc909693428f0fb5f12f1b26c97de99",0,0.0000,"25.3.0#dcbea44513feb7734af6b6c4aced2c4a7a2715d0","1.94.1","github:AquaToken/soroban-amm","","Unauthorized,PathIsEmpty,OutMinNotSatisfied,InMaxNotSatisfied,FeeFractionTooHigh","claim_fees,get_router,swap_chained,__constructor,claim_fees_and_swap,get_fee_destination,get_max_swap_fee_fraction,swap_chained_strict_receive",""
"8a339bce6c59b2aa97b8e8efd2db061a7d65b8f5583ddcc4b3ec29a27f27930c",1,0.0008,"22.0.8#f46e9e0610213bbb72285566f9dd960ff96d03d8","1.87.0","","","MissingStorage","upgrade,__constructor,mint_from,mint,total_supply,balance,allowance,transfer,transfer_from,approve,decimals,name,symbol,burn,burn_from,has_role,get_role_member_count,get_role_member,get_role_admin,get_admin,grant_role,revoke_role,renounce_role,renounce_admin,transfer_admin_role,accept_admin_transfer,set_role_admin,get_underlying_for_amount,get_amount_for_underlying,deposit,withdraw,set_axelar_config,token_id,get_axelar_its,get_axelar_chain,get_axelar_gas_token,interchain_transfer,get_merkle_epoch,set_new_epoch,get_merkle_root,is_claimed,amt_to_claim,sync_balances",""
"8a87707d8c197418dfccf6de25f33b389a10589cfc6230b99db29569d41e1e5f",2,0.0017,"20.3.2#1d7f9bd8030f69070634bfb07394339824ceb399","1.74.1","","","NotInitialized,Initialized,InvalidLaunchpadInfo,InvalidStage,NotWhitelisted,MaxPerAddressLimitExceeded,NotStarted,Started,InvalidNumTokens,AlreadyMinted,PendingClaimLimitExceeded,NotAuthorized,Ended","initialize,mint,mint_to,claim_tokens,claim_token,update_admin,get_launchpad_info,get_tokens_to_claim,get_total_minted,version",""
"8abc28913035c07411ed5d134e6bfeab4723d97ddd4d1a22a0605d35c94d1a36",2,0.0017,"20.5.0#9e2c3022b4355b224a7a814e13ba51761eeb14bb","1.77.2","","","ErrFinalized,ErrNegative,ErrMinFee,ErrMaxFee,ErrNotController,ErrInvalidVectorLen,AlreadyInitialized,ErrIsBound,ErrNotBound,ErrMaxTokens,ErrMinWeight,ErrMaxWeight,ErrMinBalance,ErrFreezeOnlyWithdrawals,ErrMinTokens,ErrSwapFee,ErrMaxInRatio,ErrMathApprox,ErrLimitIn,ErrLimitOut,ErrMaxOutRatio,ErrBadLimitPrice,ErrLimitPrice,ErrTotalWeight,ErrTokenAmountIsNegative,ErrNotAuthorizedByAdmin,ErrInsufficientAllowance,ErrDeauthorized,ErrInsufficientBalance,ErrAddOverflow,ErrSubUnderflow,ErrDivInternal,ErrMulOverflow,ErrCPowBaseTooLow,ErrCPowBaseTooHigh,ErrInvalidExpirationLedger,ErrNegativeOrZero,ErrTokenInvalid","init,gulp,join_pool,exit_pool,swap_exact_amount_in,swap_exact_amount_out,dep_tokn_amt_in_get_lp_tokns_out,dep_lp_tokn_amt_out_get_tokn_in,wdr_tokn_amt_in_get_lp_tokns_out,wdr_tokn_amt_out_get_lp_tokns_in,set_controller,set_freeze_status,get_total_supply,get_controller,get_tokens,get_balance,get_normalized_weight,get_spot_price,get_swap_fee,get_spot_price_sans_fee,allowance,approve,balance,transfer,transfer_from,burn,burn_from,decimals,name,symbol",""
"8b6b5fb297091300fa303a22475bef0de2611fde33ad73765d61212115d2d96e",1,0.0008,"20.4.0#70b12eb8c6af0593888154700f0ef68897521708","1.79.0","","","VCNotFound,VCNotEmpty,IssuerNotFound,DIDRegistryError","upload_vc,set_revoke,get_vc",""
"8b87435a8980f2830588a8837afba398c07e1b708654e347c91c091df9da85d5",1,0.0008,"22.0.6#0c47dcfa187069d241f11fb082730f667b55e802","1.87.0","","","AnotherActionActive,NoActionActive,ActionNotReadyYet","init_admin,update,get,version,commit_upgrade,apply_upgrade,revert_upgrade,set_emergency_mode,get_emergency_mode,commit_transfer_ownership,apply_transfer_ownership,revert_transfer_ownership,get_future_address",""
"8b9263f8205eaad2c36dae6e40bd86bc780212532949ba452cdfa08f02b4f357",1,0.0008,"26.1.0#175aa41306f383057a8cdfc84b68d931664fc34e","1.96.0","","","AlreadyInitialized,NotInitialized,MalformedProof","initialize,verify_proof,verification_key",""
"8bde0ad41dcced57f6aee10f4d8c6490bf4c5e900cdccf3f5b091122f9c35211",3,0.0025,"23.3.0#a35990025247146e24cb9e1deda063f17f3e441d","1.91.1","","","AlreadyInitialized,NotInitialized,UnauthorizedLender,UnauthorizedInitiator,InvalidPath,DeadlineExpired,NegativeAmount,BadInstruction,MathOverflow,InsufficientProfit,MissingPlan","exec_op,set_admin,get_config,set_lender,__constructor,on_flash_loan,set_blend_plan",""
"8c248cdf5a6363e6c45d1adf8c337d4b55b91916a55253c99a3124cf6cb2058d",1,0.0008,"22.0.11#34f7f53ae31e0fd02aab436a9872e79fa671ca02","1.94.0","","","AlreadyInit,NotInit,Paused,BadCoupon,Replay,ZeroPrice","init,upgrade,admin_wd,is_active,subscribe,expires_at,price_usdc,admin_pause,admin_unpause,admin_set_price",""
"8c6a3dcb1643984f4336120d8034428ca97230af550ed869d52787be7ea8e754",0,0.0000,"21.7.7#5da789c50b18a4c2be53394138212fed56f0dfc4","1.88.0","","","Unimplemented,Initialized,Uninitialized,Unauthorized,InvalidArg,BrokenAddress,NotFound,Forbidden,CastFailed,TokenInsufficientBalance,U256Overflow,UnexpectedVecSize,ZeroAmount,PoolOverflow,ZeroChanges,NotEnoughAmount,InsufficientReceivedAmount,Slippage,InvalidFirstDeposit,PoolExist,IdenticalAddresses,MaxPoolsNumReached,InvalidNumberOfTokens","initialize,deposit,withdraw,swap,claim_rewards,claim_admin_fee,set_admin,set_admin_fee_share,set_fee_share,pending_reward,get_pool,get_user_deposit,get_d,get_receive_amount,get_send_amount,get_withdraw_amount,get_deposit_amount,get_admin,upgrade",""
"8cbb77f6549092faf1434da34d4d6ba62c02554c90273f06c5f3e417c8178f31",1,0.0008,"20.4.0#70b12eb8c6af0593888154700f0ef68897521708","1.79.0","","","NotFound,NotEmpty,DIDIncorrectLength,DIDIncorrectScheme,DIDIncorrectMethod","register_did,check_authorize",""
"8cf10d1439a9ed1f8d27606cadcdae7555851c40ef0e6e4bb1ffe2f8ebcd7658",0,0.0000,"22.0.6#0c47dcfa187069d241f11fb082730f667b55e802","1.84.0","","","AnotherActionActive,NoActionActive,ActionNotReadyYet","pool_type,get_info,get_pool,share_id,get_total_shares,get_reserves,deposit,swap,estimate_swap,withdraw,get_liquidity,get_liquidity_calculator,set_liquidity_calculator,version,commit_upgrade,apply_upgrade,revert_upgrade,set_emergency_mode,get_emergency_mode,init_admin,set_privileged_addrs,get_privileged_addrs,set_token_hash,set_pool_hash,set_stableswap_pool_hash,configure_init_pool_payment,get_init_pool_payment_token,get_init_pool_payment_address,get_stable_pool_payment_amount,get_standard_pool_payment_amount,set_reward_token,set_reward_boost_config,get_rewards_config,get_tokens_for_reward,get_total_liquidity,config_global_rewards,fill_liquidity,config_pool_rewards,get_rewards_info,get_user_reward,get_total_accumulated_reward,get_total_configured_reward,get_total_claimed_reward,get_total_outstanding_reward,distribute_outstanding_reward,claim,init_standard_pool,init_stableswap_pool,get_pools,remove_pool,get_tokens_sets_count,get_tokens,get_pools_for_tokens_range,set_pools_plane,get_plane,swap_chained,swap_chained_strict_receive,commit_transfer_ownership,apply_transfer_ownership,revert_transfer_ownership,get_future_address",""
